Channel 1 counts,Channel 3 power,Channel 4 flux,rr-active-state,RR position,ss1-active-state,SS1 position,ss2-active-state,SS2 position,reconstruction_error,,SHAP_Channel 1 counts,SHAP_Channel 3 power,SHAP_Channel 4 flux,SHAP_rr-active-state,SHAP_RR position,SHAP_ss1-active-state,SHAP_SS1 position,SHAP_ss2-active-state,SHAP_SS2 position
0.775937207,0.62648855,0.672129415,0,0.487949827,0,0.994257569,0,0.755766665,0.031031282,283,,,,,,,,,
0.778262113,0.626552573,0.672213965,0,0.487959402,0,0.994249637,0,0.755766665,0.031054824,284,,,,,,,,,
0.779133952,0.626843142,0.672252277,0,0.487954614,0,0.994259155,0,0.755758666,0.03109117,285,,,,,,,,,
0.778843339,0.626689239,0.672203397,0,0.487951423,0,0.994255982,0,0.755758666,0.031131995,286,,,,,,,,,
0.777971499,0.62666954,0.672202075,0,0.487953019,0,0.994249637,0,0.755760265,0.031126377,287,,,,,,,,,
0.776809046,0.626781581,0.672163764,0,0.487946635,0,0.994257569,0,0.755755466,0.031100667,288,,,,,,,,,
0.775937207,0.626958877,0.672161121,0,0.487951423,0,0.994255982,0,0.755760265,0.031056562,289,,,,,,,,,
0.777680886,0.627077075,0.672157158,0,0.487953019,0,0.994255982,0,0.755757066,0.031078374,290,,,,,,,,,
0.778262113,0.62717311,0.672213965,0,0.487949827,0,0.994251223,0,0.755761865,0.031110051,291,,,,,,,,,
0.776518433,0.627315932,0.67221925,0,0.48795621,0,0.994259155,0,0.755760265,0.031133295,292,,,,,,,,,
0.775937207,0.62752524,0.672519139,0,0.487957806,0,0.994257569,0,0.755755466,0.031144979,293,,,,,,,,,
0.77622782,0.627315932,0.672830919,0,0.487948231,0,0.994251223,0,0.755750666,0.03111189,294,,,,,,,,,
0.778843339,0.627583108,0.673178368,1,0.48391874,1,0.993786435,1,0.755465893,0.062718184,295,,,,,,,,,
0.778843339,0.628041123,0.673181011,1,0.471999425,1,0.991202341,1,0.752464571,0.095067318,296,,,,,,,,,
0.778262113,0.627711155,0.673163836,1,0.4605062,1,0.988285123,1,0.749322463,0.128185857,297,0,0,0,0,0,0,0,0,0
0.777680886,0.627700074,0.673125524,1,0.449633755,1,0.98513789,1,0.746213951,0.163966695,298,0,0,0,0,0,0,0,0,0
0.777680886,0.627950012,0.673104387,1,0.440657166,1,0.982468135,1,0.743387014,0.212286292,299,0,0,0,0,0,0,0,0,0
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.994259155,1,0.755758666,0.625050046,300,0,0,0,0,4.27E-05,0,9.61E-06,0,9.04E-06
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.994255982,1,0.755760265,0.499794305,301,-2.52E-05,-2.16E-05,-2.33E-05,0,0.00015082,0,3.36E-05,0,3.59E-05
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.99425281,1,0.755749066,0.46883133,302,-3.61E-05,-3.12E-05,-3.40E-05,0,0.000228061,0,6.32E-05,0,6.31E-05
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.994246465,1,0.755752266,0.436789995,303,-4.93E-05,-2.74E-05,0.000629547,0,0.000333169,0,9.13E-05,0,9.10E-05
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.99425281,1,0.755753866,0.40415577,304,0,0.000436807,0.001302861,0,0.000450737,0,0.000126032,0,0.000121516
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.994260741,1,0.755757066,0.403886701,305,0.000279578,0.001028485,0.002006225,0,0.000573803,0,0.000164141,0,0.00014913
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.994260741,1,0.755761865,0.403811954,306,0.000729262,0.001660888,0.002717974,0,0.00071254,0,0.000193079,0,0.000179315
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.994255982,1,0.755753866,0.403919305,307,0.001280526,0.002311975,0.003398842,0,0.000873018,0,0.000235276,0,0.000219733
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.994251223,1,0.755753866,0.404229181,308,0.001909456,0.002949979,0.00410177,0,0.001043666,0,0.000280043,0,0.000267978
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.994259155,1,0.755749066,0.404700199,309,0.002555773,0.003612393,0.004859456,0,0.001254675,0,0.000239994,0,0.000350134
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.994248051,1,0.755757066,0.404711246,310,0.003332789,0.004308509,0.005610474,0,0.001419331,0,0.000258917,0,0.000261682
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.994249637,1,0.755760265,0.404719044,311,0.004097481,0.004980577,0.006354606,0,0.001555342,0,0.000270564,0,0.000284939
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.99425281,1,0.755755466,0.404709373,312,0.004880165,0.00565284,0.007093258,0,0.001689181,0,0.000300096,0,0.000297933
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.994260741,1,0.755768265,0.404717633,313,0.005693249,0.006323575,0.007138213,0,0.001819151,0,0.000329392,0,0.000315065
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.994260741,1,0.755747467,0.404719533,314,0.006453586,0.006536368,0.007182485,0,0.001980363,0,0.000348306,0,0.000320772
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.994251223,1,0.755757066,0.404712003,315,0.006984086,0.006614874,0.0072352,0,0.002108807,0,0.000374875,0,0.000352511
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.994260741,1,0.755761865,0.404699053,316,0.007349825,0.006677704,0.007291888,0,0.002238644,0,0.000392343,0,0.00037118
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.994262328,1,0.755760265,0.404728875,317,0.007667994,0.006712516,0.007295196,0,0.002389163,0,0.000393999,0,0.000404671
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.994267087,1,0.755763465,0.404753499,318,0.007877554,0.006738189,0.007336632,0,0.002529162,0,0.000414323,0,0.000427994
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.994257569,1,0.755760265,0.404753708,319,0.008077667,0.006783381,0.007349545,0,0.002642744,0,0.000417686,0,0.000447727
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.994259155,1,0.755758666,0.404743039,320,0.00816717,0.006790716,0.007413056,0,0.002792636,0,0.000440249,0,0.000465002
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.994255982,1,0.755760265,0.404735571,321,0.008283196,0.006813036,0.007407499,0,0.002948315,0,0.000460804,0,0.000470166
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.99425281,1,0.755749066,0.404744982,322,0.008352001,0.00684851,0.00742367,0,0.00306646,0,0.000504987,0,0.00047802
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.994246465,1,0.755752266,0.404736284,323,0.008439422,0.006865624,0.007424581,0,0.003167688,0,0.000523853,0,0.000526779
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.99425281,1,0.755753866,0.404733961,324,0.008460819,0.006860044,0.007467936,0,0.00333865,0,0.000520771,0,0.000553208
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.994260741,1,0.755757066,0.404741475,325,0.008509221,0.006899925,0.00745103,0,0.003482699,0,0.000552552,0,0.0005593
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.994260741,1,0.755761865,0.404754466,326,0.008507102,0.006936326,0.007488254,0,0.003590017,0,0.000576866,0,0.000600813
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.994255982,1,0.755753866,0.40472455,327,0.008591061,0.006929229,0.007462423,0,0.00373454,0,0.000617082,0,0.000602773
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.994251223,1,0.755753866,0.40470013,328,0.008572144,0.0069525,0.007495527,0,0.003875623,0,0.000644012,0,0.000626434
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.994259155,1,0.755749066,0.404700199,329,0.008630341,0.006949092,0.007520698,0,0.004014434,0,0.000631282,0,0.000648105
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.994248051,1,0.755757066,0.404711246,330,0.008606881,0.006947702,0.007535619,0,0.004167041,0,0.000674802,0,0.000690083
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.994249637,1,0.755760265,0.404719044,331,0.008684647,0.006979979,0.007588741,0,0.004249837,0,0.000659229,0,0.000683422
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.99425281,1,0.755755466,0.404709373,332,0.008724522,0.006974429,0.007536127,0,0.004451082,0,0.000671019,0,0.000708616
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.994260741,1,0.755768265,0.404717633,333,0.008675444,0.006994666,0.007562221,0,0.004605779,0,0.000711261,0,0.00073924
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.994260741,1,0.755747467,0.404719533,334,0.00870871,0.007040086,0.007607734,0,0.004672019,0,0.000734824,0,0.000748438
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.994251223,1,0.755757066,0.404712003,335,0.008686009,0.007033746,0.007581825,0,0.004846162,0,0.000798403,0,0.000774583
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.994260741,1,0.755761865,0.404699053,336,0.0087209,0.007040509,0.007568972,0,0.00497282,0,0.000785796,0,0.000813556
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.994262328,1,0.755760265,0.404728875,337,0.008704913,0.007045458,0.007637005,0,0.005103197,0,0.000798266,0,0.000781252
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.994267087,1,0.755763465,0.404753499,338,0.008737789,0.007084297,0.0076098,0,0.005148839,0,0.000805155,0,0.000833523
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.994257569,1,0.755760265,0.404753708,339,0.008753167,0.007079515,0.007646914,0,0.005170918,0,0.000858464,0,0.000839717
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.994259155,1,0.755758666,0.404743039,340,0.008712091,0.007114066,0.007702633,0,0.005222042,0,0.000843438,0,0.000861965
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.994255982,1,0.755760265,0.404735571,341,0.008759482,0.007153199,0.007677794,0,0.005252088,0,0.000847045,0,0.0008605
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.99425281,1,0.755749066,0.404744982,342,0.008803978,0.007102913,0.007684733,0,0.005281242,0,0.000864798,0,0.000893438
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.994246465,1,0.755752266,0.404736284,343,0.008782132,0.007110272,0.007705293,0,0.005239353,0,0.000900371,0,0.000953773
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.99425281,1,0.755753866,0.404733961,344,0.008811189,0.007196193,0.007682839,0,0.005270035,0,0,0,0.001791911
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.994260741,1,0.755757066,0.404741475,345,0.008831851,0.007136078,0.007630939,0,0.005281089,0,0.000945812,0,0.000983596
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.994260741,1,0.755761865,0.404754466,346,0.00879407,0.007160119,0.007725922,0,0.005199744,0,0.00097993,0,0.001019188
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.994255982,1,0.755753866,0.40472455,347,0.00880801,0.007211578,0.00769231,0,0.005250303,0,0.000957879,0,0.001031572
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.994251223,1,0.755753866,0.40470013,348,0.008834202,0.00713889,0.007662544,0,0.005290739,0,0.001057047,0,0.001042161
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.994259155,1,0.755749066,0.404700199,349,0.008836109,0.00722578,0.007745482,0,0.005287014,0,0,0,0.00200595
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.994248051,1,0.755757066,0.404711246,350,0.008848314,0.007273639,0.007810378,0,0.005202865,0,0.001080091,0,0.00095961
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.994249637,1,0.755760265,0.404719044,351,0.008847157,0.007178455,0.007695223,0,0.005310137,0,0.001140826,0,0.001078588
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.99425281,1,0.755755466,0.404709373,352,0.008908986,0.007206346,0.007747528,0,0.005222069,0,0.001118353,0,0.001117445
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.994260741,1,0.755768265,0.404717633,353,0.008861009,0.007174746,0.007773862,0,0.005242632,0,0.00120299,0,0.001139826
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.994260741,1,0.755747467,0.404719533,354,0.008970682,0.007245852,0.007829726,0,0.0052644,0,0.001147864,0,0.001013185
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.994251223,1,0.755757066,0.404712003,355,0.008911938,0.007312504,0.007727439,0,0.00522723,0,0.001198623,0,0.001167727
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.994260741,1,0.755761865,0.404699053,356,0.008855061,0.007197568,0.007825514,0,0.005312427,0,0.001244356,0,0.001182166
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.994262328,1,0.755760265,0.404728875,357,0.008951505,0.007230538,0.007786938,0,0.005315816,0,0.001270017,0,0.001136506
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.994267087,1,0.755763465,0.404753499,358,0.008952635,0.007234601,0.007838382,0,0.005274612,0,0.001189151,0,0.001276356
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.994257569,1,0.755760265,0.404753708,359,0.008963014,0.007294347,0.007861601,0,0.005181231,0,0.001271085,0,0.001266764
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.994259155,1,0.755758666,0.404743039,360,0.008864512,0.007348197,0.007860839,0,0.005349289,0,0.001275095,0,0.001211487
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.994255982,1,0.755760265,0.404735571,361,0.008978307,0.007248405,0.007911851,0,0.005326383,0,0.00132328,0,0.00119379
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.99425281,1,0.755749066,0.404744982,362,0.009046704,0.007396547,0.007777034,0,0.00531293,0,0.002521199,0,0
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.994246465,1,0.755752266,0.404736284,363,0.008963566,0.007305923,0.007817708,0,0.005366634,0,0.001269506,0,0.001400749
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.99425281,1,0.755753866,0.404733961,364,0.008916249,0.007353822,0.007834545,0,0.005353976,0,0.001341004,0,0.001392758
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.994260741,1,0.755757066,0.404741475,365,0.009015594,0.007253104,0.007867238,0,0.005333584,0,0.001366406,0,0.001426345
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.994260741,1,0.755761865,0.404754466,366,0.009027057,0.007301761,0.007790083,0,0.005402386,0,0.001376852,0,0.001435324
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.994255982,1,0.755753866,0.40472455,367,0.008960723,0.007329875,0.007882303,0,0.005427695,0,0.00139717,0,0.001401876
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.994251223,1,0.755753866,0.40470013,368,0.00907237,0.007336924,0.007880272,0,0.005374524,0,0.001389017,0,0.001412155
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.994259155,1,0.755749066,0.404700199,369,0.008954616,0.007358607,0.00793162,0,0.005366528,0,0.001452613,0,0.001467415
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.994248051,1,0.755757066,0.404711246,370,0.009036878,0.007354684,0.007879219,0,0.005373005,0,0.001533051,0,0.001422984
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.994249637,1,0.755760265,0.404719044,371,0.009021839,0.00732903,0.007899507,0,0.005381538,0,0.001473148,0,0.001564132
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.99425281,1,0.755755466,0.404709373,372,0.009018811,0.007454621,0.007989617,0,0.005353973,0,0.001421968,0,0.001498207
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.994260741,1,0.755768265,0.404717633,373,0.009038022,0.007324545,0.007895806,0,0.00548082,0,0.001522542,0,0.001544335
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.994260741,1,0.755747467,0.404719533,374,0.00910932,0.007308597,0.008060859,0,0.005417267,0,0.001545955,0,0.00143247
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.994251223,1,0.755757066,0.404712003,375,0.009104785,0.007467112,0.007967598,0,0.005362182,0,0,0,0.003039226
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.994260741,1,0.755761865,0.404699053,376,0.009006783,0.00740473,0.008045002,0,0.005337101,0,0.001584789,0,0.00162878
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.994262328,1,0.755760265,0.404728875,377,0.009105152,0.007429541,0.007892837,0,0.005368404,0,0.001639996,0,0.001640572
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.994267087,1,0.755763465,0.404753499,378,0.008943851,0.007392881,0.007981991,0,0.005497959,0,0.001652359,0,0.001675961
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.994257569,1,0.755760265,0.404753708,379,0.009046922,0.007391208,0.007979498,0,0.005589192,0,0.001555346,0,0.001649662
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.994259155,1,0.755758666,0.404743039,380,0.009114641,0.007532956,0.007975349,0,0.005444433,0,0,0,0.00321164
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.994255982,1,0.755760265,0.404735571,381,0.009092433,0.007451281,0.007975629,0,0.005616202,0,0.001731461,0,0.001477944
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.99425281,1,0.755749066,0.404744982,382,0.009147934,0.007427487,0.007936686,0,0.005381837,0,0.001770138,0,0.001749527
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.994246465,1,0.755752266,0.404736284,383,0.009047962,0.007610173,0.007937091,0,0.005541639,0,0,0,0.003343031
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.99425281,1,0.755753866,0.404733961,384,0.009108573,0.007562243,0.008040963,0,0.005397344,0,0,0,0.003437896
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.994260741,1,0.755757066,0.404741475,385,0.009071734,0.007490855,0.007995068,0,0.005599658,0,0.001759072,0,0.001698962
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.994260741,1,0.755761865,0.404754466,386,0.009109867,0.007486197,0.007997161,0,0.005549783,0,0.001766776,0,0.00177476
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.994255982,1,0.755753866,0.40472455,387,0.009260999,0.00746271,0.007971418,0,0.005401411,0,0.001846318,0,0.001807815
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.994251223,1,0.755753866,0.40470013,388,0.00917512,0.007439364,0.008103875,0,0.005372294,0,0.001856015,0,0.001872713
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.994259155,1,0.755749066,0.404700199,389,0.009204993,0.007542228,0.008014883,0,0.005596764,0,0.001768178,0,0.001763558
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.994248051,1,0.755757066,0.404711246,390,0.009163989,0.007464514,0.008192307,0,0.005517165,0,0.001797808,0,0.001826802
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.994249637,1,0.755760265,0.404719044,391,0.009165897,0.007599366,0.007879286,0,0.005601137,0,0.001912792,0,0.001873358
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.99425281,1,0.755755466,0.404709373,392,0.009197465,0.007615682,0.007905542,0,0.005533408,0,0.001959739,0,0.001891182
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.994260741,1,0.755768265,0.404717633,393,0.009198592,0.007545384,0.008060477,0,0.005578516,0,0.001862686,0,0.00192832
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.994260741,1,0.755747467,0.404719533,394,0.009183652,0.00763925,0.008075382,0,0.00535491,0,0.001944522,0,0.002044922
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.994251223,1,0.755757066,0.404712003,395,0.009148025,0.007562613,0.008018635,0,0.005605222,0,0.001978455,0,0.001997513
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.994260741,1,0.755761865,0.404699053,396,0.009317621,0.007505746,0.00797836,0,0.005624356,0,0.002000959,0,0.001950573
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.994262328,1,0.755760265,0.404728875,397,0.009291489,0.007672381,0.007953774,0,0.005510367,0,0.002030907,0,0.001991562
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.994267087,1,0.755763465,0.404753499,398,0.009145508,0.007442334,0.008128467,0,0.005762636,0,0.001947124,0,0.002094453
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.994257569,1,0.755760265,0.404753708,399,0.009342637,0.007634849,0.008119301,0,0.005581969,0,0.001942046,0,0.001966758
0.004376448,0.00581507,0.00337541,1,0.001324546,1,0.685643129,1,0.445305876,0.367894707,400,0.008172046,0.006766969,0.007225051,0,0.004985635,0,0.001923743,0,0.001893466
0.004327262,0.005760896,0.00336352,1,0.001319758,1,0.682568866,1,0.442280556,0.332168928,401,0.007205922,0.005937711,0.006275008,0,0.004394978,0,0.001851028,0,0.001797514
0.004269976,0.005712879,0.003371447,1,0.001327737,1,0.679159892,1,0.438984862,0.296596194,402,0.006187006,0.005068813,0.005461482,0,0.003681358,0,0.001770204,0,0.001800699
0.004211489,0.005662398,0.003334456,1,0.001324546,1,0.676298194,1,0.435970742,0.261100535,403,0.005172294,0.004235301,0.004562264,0,0.003044335,0,0.001734518,0,0.00173756
0.004149085,0.005610687,0.003227447,1,0.001326141,1,0.67356816,1,0.433462175,0.225740568,404,0.004186671,0.003392429,0.003641683,0,0.00243245,0,0.001677044,0,0.001687034
0.00408382,0.005555282,0.002975117,1,0.001316566,1,0.67058273,1,0.430396859,0.190643993,405,0.003332216,0.002701438,0.002897768,0,0.001942877,0,0.001346726,0,0.001354561
0.00404363,0.005512189,0.002692402,1,0.001318162,1,0.667510053,1,0.427395538,0.155819619,406,0.002488246,0.002018124,0.00216241,0,0.001458038,0,0.001014503,0,0.00101978
0.003986716,0.00546294,0.002515374,1,0.001324546,1,0.663166745,1,0.42424223,0.121133338,407,0.001650103,0.001340643,0.001434176,0,0.000975952,0,0.000678497,0,0.000682136
0.003939671,0.005424772,0.00247442,1,0.00132295,1,0.661096614,1,0.421522483,0.086644507,408,,,,,,,,,
0.003893513,0.005377986,0.002444035,1,0.001324546,1,0.659002689,1,0.418674747,0.05217164,409,,,,,,,,,
0.003833278,0.005326274,0.00245064,1,0.00132295,1,0.654946502,1,0.415657427,0.051486289,410,,,,,,,,,
0.003772241,0.005284413,0.002470457,1,0.00132295,1,0.649181862,1,0.412976076,0.050779005,411,,,,,,,,,
0.003725451,0.005245014,0.002475741,1,0.001321354,1,0.650404905,1,0.40969958,0.050132866,412,,,,,,,,,
0.003669876,0.005204383,0.002420255,1,0.001324546,1,0.647557484,1,0.406797449,0.04948846,413,,,,,,,,,
0.003614123,0.00516129,0.002426861,1,0.00132295,1,0.644811586,1,0.403728934,0.048838704,414,,,,,,,,,
0.003558142,0.005118197,0.002397796,1,0.001321354,1,0.642238596,1,0.400951592,0.048194046,415,,,,,,,,,
0.003511375,0.005081261,0.002352879,1,0.001326141,1,0.639162747,1,0.397774287,0.047542921,416,,,,,,,,,
0.003466065,0.005043093,0.002355521,1,0.001321354,1,0.636759492,1,0.395035341,0.046916473,417,,,,,,,,,
0.003419875,0.005004925,0.002397796,1,0.001326141,1,0.633889863,1,0.392042019,0.046281617,418,,,,,,,,,
0.003375629,0.004970451,0.002408365,1,0.001324546,1,0.630953608,1,0.389135088,0.045640026,419,,,,,,,,,
0.003323936,0.004931051,0.002414971,1,0.001318162,1,0.626505604,1,0.386106569,0.044993932,420,,,,,,,,,
0.003277196,0.004895346,0.002465173,1,0.001326141,1,0.623889783,1,0.383178841,0.044381938,421,,,,,,,,,
0.003227586,0.004860872,0.002359485,1,0.001321354,1,0.622595357,1,0.380095927,0.043743297,422,,,,,,,,,
0.003185295,0.00482886,0.002326457,1,0.001324546,1,0.619793939,1,0.377406577,0.043105647,423,,,,,,,,,
0.003137545,0.004790692,0.002392512,1,0.00132295,1,0.616648292,1,0.374130081,0.042461279,424,,,,,,,,,
0.003098615,0.004762374,0.002416292,1,0.001324546,1,0.613930948,1,0.37133834,0.041816015,425,,,,,,,,,
0.003046848,0.0047279,0.002444035,1,0.001326141,1,0.610090499,1,0.368498603,0.04116559,426,,,,,,,,,
0.003005135,0.004697119,0.002424218,1,0.001326141,1,0.598507285,1,0.365370894,0.040414115,427,,,,,,,,,
0.002967452,0.004666338,0.002440072,1,0.001326141,1,0.603407387,1,0.362004806,0.039747179,428,,,,,,,,,
0.002922479,0.004634327,0.002434787,1,0.001321354,1,0.588979925,1,0.359451443,0.038964963,429,,,,,,,,,
