Channel 1 counts,Channel 3 power,Channel 4 flux,rr-active-state,RR position,ss1-active-state,SS1 position,ss2-active-state,SS2 position,reconstruction_error,,SHAP_Channel 1 counts,SHAP_Channel 3 power,SHAP_Channel 4 flux,SHAP_rr-active-state,SHAP_RR position,SHAP_ss1-active-state,SHAP_SS1 position,SHAP_ss2-active-state,SHAP_SS2 position
0.775937207,0.62648855,0.672129415,0,0.487949827,0,0.994257569,0,0.755766665,0.031031282,283,,,,,,,,,
0.778262113,0.626552573,0.672213965,0,0.487959402,0,0.994249637,0,0.755766665,0.031054824,284,,,,,,,,,
0.779133952,0.626843142,0.672252277,0,0.487954614,0,0.994259155,0,0.755758666,0.03109117,285,,,,,,,,,
0.778843339,0.626689239,0.672203397,0,0.487951423,0,0.994255982,0,0.755758666,0.031131995,286,,,,,,,,,
0.777971499,0.62666954,0.672202075,0,0.487953019,0,0.994249637,0,0.755760265,0.031126377,287,,,,,,,,,
0.776809046,0.626781581,0.672163764,0,0.487946635,0,0.994257569,0,0.755755466,0.031100667,288,,,,,,,,,
0.775937207,0.626958877,0.672161121,0,0.487951423,0,0.994255982,0,0.755760265,0.031056562,289,,,,,,,,,
0.777680886,0.627077075,0.672157158,0,0.487953019,0,0.994255982,0,0.755757066,0.031078374,290,,,,,,,,,
0.778262113,0.62717311,0.672213965,0,0.487949827,0,0.994251223,0,0.755761865,0.031110051,291,,,,,,,,,
0.776518433,0.627315932,0.67221925,0,0.48795621,0,0.994259155,0,0.755760265,0.031133295,292,,,,,,,,,
0.775937207,0.62752524,0.672519139,0,0.487957806,0,0.994257569,0,0.755755466,0.031144979,293,,,,,,,,,
0.77622782,0.627315932,0.672830919,0,0.487948231,0,0.994251223,0,0.755750666,0.03111189,294,,,,,,,,,
0.778843339,0.627583108,0.673178368,1,0.48391874,1,0.993786435,1,0.755465893,0.062718184,295,,,,,,,,,
0.778843339,0.628041123,0.673181011,1,0.471999425,1,0.991202341,1,0.752464571,0.095067318,296,,,,,,,,,
0.778262113,0.627711155,0.673163836,1,0.4605062,1,0.988285123,1,0.749322463,0.128185857,297,0,0,0,0,0,0,0,0,0
0.777680886,0.627700074,0.673125524,1,0.449633755,1,0.98513789,1,0.746213951,0.163966695,298,0,0,0,0,0,0,0,0,0
0.777680886,0.627950012,0.673104387,1,0.440657166,1,0.982468135,1,0.743387014,0.212286292,299,0,0,0,0,0,0,0,0,0
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.979590574,1,0.740502481,0.624711294,300,0,0,0,0,1.37E-05,0,0,0,0
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.976571832,1,0.73739397,0.499099808,301,-1.26E-05,-1.08E-05,-1.17E-05,0,7.54E-05,0,0,0,0
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.972637791,1,0.734384649,0.467568416,302,-2.41E-05,-2.08E-05,-2.26E-05,0,0.000146122,0,0,0,0
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.969498489,1,0.731221743,0.434971157,303,-3.82E-05,-2.19E-05,0.000302475,0,0.000236555,0,0,0,0
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.963345204,1,0.728367607,0.40167724,304,-2.03E-05,0.000203161,0.000634919,0,0.00034309,0,0,0,0
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.955478708,1,0.725687856,0.40062695,305,0.000111021,0.000497126,0.001308375,0,0.000460683,0,0,0,0
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.961321076,1,0.722345766,0.399810077,306,0.000361873,0.001040088,0.002003142,0,0.000581648,0,0,0,0
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.956574846,1,0.719213257,0.399082486,307,0.000774389,0.001631035,0.002710287,0,0.000724401,0,0,0,0
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.953668732,1,0.716455113,0.398494847,308,0.001265266,0.002298395,0.003422349,0,0.000876353,0,0,0,0
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.952130014,1,0.713554582,0.398020593,309,0.001924445,0.002936761,0.004080455,0,0.001044833,0,0,0,0
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.948064309,1,0.710546861,0.397338581,310,0.002600215,0.003685487,0.004907027,0,0.000854924,0,0,0,0
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.945683262,1,0.70754714,0.39666234,311,0.003119095,0.004385839,0.005698083,0,0.001003934,0,0,0,0
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.941760325,1,0.70452342,0.395967342,312,0.004290643,0.005134966,0.006475429,0,0.000761436,0,0,0,0
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.940564249,1,0.701389311,0.395313935,313,0.005074411,0.005806436,0.006570601,0,0.000811173,0,0,0,0
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.935177151,1,0.698573572,0.394660472,314,0.005822272,0.006061085,0.006577809,0,0.000941692,0,0,0,0
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.935656216,1,0.695513056,0.394090474,315,0.006300996,0.006156068,0.00669344,0,0.000967911,0,0,0,0
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.933181577,1,0.692610926,0.393426124,316,0.006740288,0.006173418,0.006742463,0,0.00103228,0,0,0,0
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.930673625,1,0.689876779,0.392833588,317,0.007090497,0.006201488,0.006771218,0,0.001106038,0,0,0,0
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.92756605,1,0.686763468,0.392228606,318,0.007294855,0.006267441,0.006784576,0,0.00120698,0,0,0,0
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.924634555,1,0.683851739,0.391583684,319,0.007459052,0.006284232,0.006887657,0,0.001250492,0,0,0,0
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.921274756,1,0.680519248,0.390931402,320,0.007597184,0.00633708,0.006846795,0,0.001316867,0,0,0,0
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.918443198,1,0.677924289,0.390282523,321,0.007687681,0.006406974,0.006874118,0,0.001360935,0,0,0,0
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.9154657,1,0.674943765,0.389661476,322,0.007757913,0.00647889,0.006923871,0,0.00138031,0,0,0,0
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.912742011,1,0.672235217,0.389010619,323,0.007878796,0.006385758,0.007059688,0,0.001451377,0,0,0,0
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.909829551,1,0.66939228,0.388392912,324,0.007855687,0.0065248,0.007035751,0,0.001534084,0,0,0,0
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.905013523,1,0.666043791,0.387720687,325,0.00802438,0.006522481,0.006980233,0,0.001583774,0,0,0,0
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.903479564,1,0.663212054,0.387067832,326,0.008055326,0.006599406,0.006883238,0,0.001691051,0,0,0,0
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.899681945,1,0.660180335,0.386353109,327,0.00810912,0.006516385,0.007187176,0,0.001686987,0,0,0,0
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.897638782,1,0.657610974,0.385663425,328,0.008012157,0.006627352,0.007139898,0,0.001792258,0,0,0,0
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.894669215,1,0.654494463,0.384994722,329,0.008199216,0.005909529,0.007116253,0,0.003286393,0,0,0,0
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.891271346,1,0.651145974,0.384335652,330,0.008229347,0.006739401,0.007051559,0,0.00183117,0,0,0,0
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.88904893,1,0.648533416,0.383681079,331,0.008166176,0.006609884,0.006314547,0,0.003747877,0,0,0,0
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.886079363,1,0.645511297,0.383007954,332,0.008168212,0.005828042,0.007153915,0,0.00383489,0,0,0,0
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.882497482,1,0.642599567,0.382340093,333,0.008213339,0.005835796,0.007135728,0,0.00401307,0,0,0,0
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.87887277,1,0.639627043,0.381656397,334,0.008226585,0.006646708,0.006416909,0,0.004068949,0,0,0,0
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.876380682,1,0.63696169,0.380997951,335,0.0082458,0.005964414,0.007214943,0,0.00405659,0,0,0,0
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.873553883,1,0.633705992,0.380314561,336,0.00827609,0.005908007,0.00718134,0,0.004181892,0,0,0,0
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.869686466,1,0.630651876,0.379671937,337,0.008377127,0.006815433,0.006269652,0,0.004301991,0,0,0,0
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.869012286,1,0.62812731,0.379042588,338,0.008233535,0.005901452,0.007252981,0,0.004346298,0,0,0,0
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.865846017,1,0.625053995,0.378385577,339,0.00834306,0.005891482,0.007101315,0,0.004436267,0,0,0,0
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.863017632,1,0.622185461,0.377729345,340,0.008220306,0.005932631,0.007261481,0,0.004381546,0,0,0,0
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.860140071,1,0.619052952,0.377063054,341,0.008223555,0.006072782,0.007086674,0,0.004450267,0,0,0,0
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.855387495,1,0.615686864,0.376388155,342,0.008399579,0.005825104,0.007209481,0,0.00442033,0,0,0,0
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.854072447,1,0.613026311,0.375726274,343,0.008360678,0.006822465,0.006358422,0,0.004367161,0,0,0,0
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.851250406,1,0.609972195,0.375077734,344,0.008301044,0.005916711,0.007213456,0,0.004433462,0,0,0,0
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.847792257,1,0.607300443,0.374427609,345,0.00835673,0.00675557,0.006371054,0,0.004409192,0,0,0,0
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.845628534,1,0.604388713,0.373795078,346,0.008276447,0.006843539,0.006409587,0,0.004400802,0,0,0,0
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.840863268,1,0.600934633,0.373102744,347,0.008254202,0.005894419,0.007250907,0,0.004457737,0,0,0,0
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.839284893,1,0.597981307,0.372403756,348,0.008222269,0.005868027,0.007270309,0,0.004474295,0,0,0,0
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.835680803,1,0.595199166,0.371726402,349,0.008302471,0.005918284,0.007231539,0,0.004411146,0,0,0,0
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.833245822,1,0.592257039,0.371064298,350,0.008277379,0.005956718,0.007182225,0,0.004458271,0,0,0,0
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.830104934,1,0.58889575,0.370392666,351,0.008151981,0.005958159,0.007371923,0,0.004389794,0,0,0,0
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.827471665,1,0.586260795,0.369735804,352,0.00830166,0.006796276,0.006431403,0,0.004374452,0,0,0,0
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.824368848,1,0.583161883,0.369071467,353,0.008440584,0.006609375,0.006367668,0,0.004516654,0,0,0,0
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.819790766,1,0.580234154,0.368381302,354,0.008277523,0.005999243,0.007291645,0,0.004401512,0,0,0,0
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.817084526,1,0.577220034,0.367687547,355,0.00834002,0.005899332,0.007166176,0,0.00447684,0,0,0,0
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.815285654,1,0.574281107,0.366993367,356,0.008376444,0.005868379,0.007219521,0,0.004436472,0,0,0,0
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.812116213,1,0.571266986,0.366363744,357,0.008365634,0.006735296,0.006425726,0,0.004464267,0,0,0,0
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.809693922,1,0.568598434,0.36572306,358,0.008230009,0.005970466,0.007197653,0,0.004562524,0,0,0,0
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.80643882,1,0.565339536,0.365055619,359,0.008122373,0.006062695,0.007327017,0,0.004406138,0,0,0,0
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.803756375,1,0.562661385,0.364378092,360,0.008343551,0.005844201,0.007362572,0,0.004372427,0,0,0,0
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.800315675,1,0.559392888,0.363700686,361,0.008243027,0.005940085,0.0073454,0,0.004406288,0,0,0,0
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.797703027,1,0.55667794,0.36304056,362,0.008215978,0.005907152,0.007303551,0,0.004532806,0,0,0,0
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.79463511,1,0.553646222,0.362363243,363,0.00834129,0.005907307,0.007316049,0,0.004395603,0,0,0,0
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.791736927,1,0.550792086,0.361711613,364,0.008194539,0.006933449,0.006340373,0,0.004499942,0,0,0,0
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.788635697,1,0.547758768,0.361064868,365,0.008333944,0.006765439,0.00638974,0,0.004528324,0,0,0,0
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.785609023,1,0.54493183,0.360411386,366,0.008394143,0.006826033,0.006384607,0,0.004415861,0,0,0,0
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.782769533,1,0.541954507,0.359719066,367,0.008247726,0.007021319,0.006348934,0,0.0043844,0,0,0,0
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.77984597,1,0.538921188,0.359022913,368,0.008312158,0.005910482,0.007297846,0,0.004410344,0,0,0,0
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.77712228,1,0.536455817,0.358366286,369,0.00819301,0.005891565,0.007328903,0,0.004556765,0,0,0,0
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.774438249,1,0.533448096,0.357716912,370,0.008463165,0.006872847,0.006199814,0,0.004444274,0,0,0,0
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.77124184,1,0.530126804,0.357065507,371,0.008259056,0.005939907,0.007270251,0,0.004507234,0,0,0,0
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.768465803,1,0.527280668,0.356393718,372,0.008311121,0.005948875,0.007362845,0,0.004319499,0,0,0,0
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.765854742,1,0.524530524,0.355748258,373,0.008215437,0.006030763,0.007152076,0,0.004525177,0,0,0,0
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.763102499,1,0.521645991,0.355097818,374,0.008337602,0.005935706,0.007197934,0,0.004501392,0,0,0,0
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.760478747,1,0.519052632,0.354448533,375,0.008459087,0.005821524,0.007245852,0,0.004377037,0,0,0,0
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.756708096,1,0.515868927,0.353780083,376,0.008334089,0.005829238,0.007319437,0,0.004494115,0,0,0,0
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.754376224,1,0.512829209,0.353160459,377,0.008267915,0.005868957,0.007193729,0,0.004645373,0,0,0,0
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.75139714,1,0.509779892,0.352534153,378,0.00818239,0.006002189,0.007218667,0,0.00452547,0,0,0,0
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.747866021,1,0.507282524,0.35187369,379,0.008424588,0.00589908,0.007283934,0,0.004382103,0,0,0,0
0.76721881,0.618383403,0.66293588,1,0.487960998,1,0.744433252,1,0.50419961,0.35119276,380,0.00839672,0.006847944,0.006246452,0,0.004491262,0,0,0,0
0.767509423,0.61846097,0.662887,1,0.487953019,1,0.742632794,1,0.500993508,0.350533476,381,0.008406268,0.005963801,0.007318084,0,0.004316248,0,0,0,0
0.769253103,0.618315686,0.66255144,1,0.487946635,1,0.739288859,1,0.497960189,0.349881972,382,0.008178796,0.006038713,0.007277858,0,0.004499434,0,0,0,0
0.769253103,0.618191332,0.662515771,1,0.487941848,1,0.736988713,1,0.495243641,0.349217263,383,0.008274372,0.00587595,0.007358634,0,0.004453446,0,0,0,0
0.769253103,0.618027579,0.662624101,1,0.487953019,1,0.734082599,1,0.49235111,0.348556415,384,0.008435142,0.006023432,0.007193181,0,0.00426418,0,0,0,0
0.769543716,0.618227038,0.662684871,1,0.487953019,1,0.731355737,1,0.489700156,0.347903798,385,0.008338121,0.005770287,0.007313987,0,0.004514114,0,0,0,0
0.769543716,0.618499138,0.662876431,1,0.487946635,1,0.727864276,1,0.486433259,0.347257806,386,0.008327259,0.006908169,0.006309935,0,0.004399498,0,0,0,0
0.767509423,0.618372322,0.662962302,1,0.487945039,1,0.724886777,1,0.483364744,0.346561491,387,0.008295391,0.00688193,0.006346122,0,0.004476973,0,0,0,0
0.767800037,0.618339079,0.663188211,1,0.487951423,1,0.720411805,1,0.480417817,0.345854044,388,0.008241083,0.006001809,0.007281454,0,0.004498286,0,0,0,0
0.767800037,0.61870229,0.663202743,1,0.487951423,1,0.71727409,1,0.477355701,0.34516976,389,0.008316398,0.005901194,0.007220658,0,0.004533103,0,0,0,0
0.767800037,0.618553312,0.663222559,1,0.487946635,1,0.713809596,1,0.474307984,0.34449636,390,0.008237962,0.006048097,0.007296728,0,0.004442985,0,0,0,0
0.767800037,0.618504063,0.66327144,1,0.487954614,1,0.712906987,1,0.471719424,0.343839413,391,0.008392198,0.00602356,0.007234361,0,0.004394771,0,0,0,0
0.767509423,0.618492982,0.663227844,1,0.487954614,1,0.706682318,1,0.46832134,0.343123673,392,0.008202703,0.00617355,0.007251853,0,0.004390918,0,0,0,0
0.768671876,0.618713371,0.66328333,1,0.48795621,1,0.705148359,1,0.465425609,0.342435805,393,0.008290937,0.005844255,0.007416674,0,0.004426722,0,0,0,0
0.76809065,0.618719527,0.663291256,1,0.487957806,1,0.703240032,1,0.462699461,0.341755552,394,0.008330556,0.006928308,0.006417664,0,0.004359135,0,0,0,0
0.767800037,0.618691209,0.663287293,1,0.487954614,1,0.700608349,1,0.459843727,0.341064316,395,0.008384974,0.005904253,0.00728577,0,0.004368195,0,0,0,0
0.767509423,0.618937454,0.663262192,1,0.487959402,1,0.697378628,1,0.456831206,0.340372503,396,0.008263019,0.006030647,0.007326586,0,0.004385231,0,0,0,0
0.769253103,0.619012558,0.663260871,1,0.487959402,1,0.693699982,1,0.453684298,0.339714058,397,0.008421214,0.006820535,0.006422293,0,0.004370244,0,0,0,0
0.769253103,0.619035952,0.663268798,1,0.487957806,1,0.690998501,1,0.450870159,0.339072106,398,0.008355139,0.00600654,0.007146267,0,0.004463514,0,0,0,0
0.76721881,0.61916523,0.663309752,1,0.487959402,1,0.68823674,1,0.447860839,0.338410475,399,0.008341735,0.005799059,0.007257807,0,0.004571845,0,0,0,0
0.004376448,0.00581507,0.00337541,1,0.001324546,1,0.685643129,1,0.445305876,0.308111375,400,0.007521416,0.005706291,0.00663607,0,0.004147942,0,0,0,0
0.004327262,0.005760896,0.00336352,1,0.001319758,1,0.682568866,1,0.442280556,0.278866026,401,0.006805848,0.005496146,0.005907843,0,0.003922034,0,0,0,0
0.004269976,0.005712879,0.003371447,1,0.001327737,1,0.679159892,1,0.438984862,0.249836601,402,0.005930156,0.004791712,0.005148281,0,0.003423454,0,0,0,0
0.004211489,0.005662398,0.003334456,1,0.001324546,1,0.676298194,1,0.435970742,0.220886419,403,0.005055364,0.00409045,0.004392889,0,0.002926157,0,0,0,0
0.004149085,0.005610687,0.003227447,1,0.001326141,1,0.67356816,1,0.433462175,0.192144154,404,0.004188164,0.003393729,0.003643292,0,0.002432483,0,0,0,0
0.00408382,0.005555282,0.002975117,1,0.001316566,1,0.67058273,1,0.430396859,0.163652123,405,0.003332964,0.002701946,0.002898488,0,0.001943002,0,0,0,0
0.00404363,0.005512189,0.002692402,1,0.001318162,1,0.667510053,1,0.427395538,0.13548996,406,0.002488663,0.002018438,0.0021629,0,0.001458134,0,0,0,0
0.003986716,0.00546294,0.002515374,1,0.001324546,1,0.663166745,1,0.42424223,0.107535017,407,0.001650413,0.001340888,0.001434409,0,0.000975966,0,0,0,0
0.003939671,0.005424772,0.00247442,1,0.00132295,1,0.661096614,1,0.421522483,0.079815564,408,,,,,,,,,
0.003893513,0.005377986,0.002444035,1,0.001324546,1,0.659002689,1,0.418674747,0.05217164,409,,,,,,,,,
0.003833278,0.005326274,0.00245064,1,0.00132295,1,0.654946502,1,0.415657427,0.051486289,410,,,,,,,,,
0.003772241,0.005284413,0.002470457,1,0.00132295,1,0.649181862,1,0.412976076,0.050779005,411,,,,,,,,,
0.003725451,0.005245014,0.002475741,1,0.001321354,1,0.650404905,1,0.40969958,0.050132866,412,,,,,,,,,
0.003669876,0.005204383,0.002420255,1,0.001324546,1,0.647557484,1,0.406797449,0.04948846,413,,,,,,,,,
0.003614123,0.00516129,0.002426861,1,0.00132295,1,0.644811586,1,0.403728934,0.048838704,414,,,,,,,,,
0.003558142,0.005118197,0.002397796,1,0.001321354,1,0.642238596,1,0.400951592,0.048194046,415,,,,,,,,,
0.003511375,0.005081261,0.002352879,1,0.001326141,1,0.639162747,1,0.397774287,0.047542921,416,,,,,,,,,
0.003466065,0.005043093,0.002355521,1,0.001321354,1,0.636759492,1,0.395035341,0.046916473,417,,,,,,,,,
0.003419875,0.005004925,0.002397796,1,0.001326141,1,0.633889863,1,0.392042019,0.046281617,418,,,,,,,,,
0.003375629,0.004970451,0.002408365,1,0.001324546,1,0.630953608,1,0.389135088,0.045640026,419,,,,,,,,,
0.003323936,0.004931051,0.002414971,1,0.001318162,1,0.626505604,1,0.386106569,0.044993932,420,,,,,,,,,
0.003277196,0.004895346,0.002465173,1,0.001326141,1,0.623889783,1,0.383178841,0.044381938,421,,,,,,,,,
0.003227586,0.004860872,0.002359485,1,0.001321354,1,0.622595357,1,0.380095927,0.043743297,422,,,,,,,,,
0.003185295,0.00482886,0.002326457,1,0.001324546,1,0.619793939,1,0.377406577,0.043105647,423,,,,,,,,,
0.003137545,0.004790692,0.002392512,1,0.00132295,1,0.616648292,1,0.374130081,0.042461279,424,,,,,,,,,
0.003098615,0.004762374,0.002416292,1,0.001324546,1,0.613930948,1,0.37133834,0.041816015,425,,,,,,,,,
0.003046848,0.0047279,0.002444035,1,0.001326141,1,0.610090499,1,0.368498603,0.04116559,426,,,,,,,,,
0.003005135,0.004697119,0.002424218,1,0.001326141,1,0.598507285,1,0.365370894,0.040414115,427,,,,,,,,,
0.002967452,0.004666338,0.002440072,1,0.001326141,1,0.603407387,1,0.362004806,0.039747179,428,,,,,,,,,
0.002922479,0.004634327,0.002434787,1,0.001321354,1,0.588979925,1,0.359451443,0.038964963,429,,,,,,,,,
0.002871869,0.004604777,0.002387228,1,0.001324546,1,0.577147661,1,0.356429323,0.038103915,430,,,,,,,,,
0.002828526,0.00457769,0.002370053,1,0.00132295,1,0.594251223,1,0.353743173,0.037450789,431,,,,,,,,,
0.002776817,0.004545678,0.002360806,1,0.001324546,1,0.514442532,1,0.350493874,0.035967868,432,,,,,,,,,
0.00273649,0.004519823,0.002363448,1,0.001326141,1,0.586670262,1,0.347602942,0.03525848,433,,,,,,,,,
0.002686909,0.004490273,0.002381943,1,0.001324546,1,0.582831399,1,0.344564824,0.034554994,434,,,,,,,,,
0.002647528,0.004463186,0.002422897,1,0.001321354,1,0.583611862,1,0.341659494,0.033894284,435,,,,,,,,,
0.002594715,0.004432406,0.002434787,1,0.00132295,1,0.580618501,1,0.338666172,0.033244764,436,,,,,,,,,
0.002560273,0.004409013,0.002414971,1,0.00132295,1,0.577817083,1,0.33588243,0.032697576,437,,,,,,,,,
0.002517563,0.004383157,0.00246253,1,0.001330929,1,0.574915727,1,0.333061892,0.032071287,438,,,,,,,,,
0.002485861,0.004359764,0.002482347,1,0.001324546,1,0.571716146,1,0.329873388,0.031564264,439,,,,,,,,,
0.002436751,0.004331445,0.002429503,1,0.001321354,1,0.568354762,1,0.32672008,0.031151054,440,,,,,,,,,
0.002395762,0.00430559,0.002473099,1,0.001324546,1,0.562586949,1,0.323984334,0.030489519,441,,,,,,,,,
0.002360817,0.004282197,0.002416292,1,0.001324546,1,0.562761443,1,0.3211158,0.03071899,442,,,,,,,,,
0.002321045,0.004257572,0.002370053,1,0.00132295,1,0.56002665,1,0.318439249,0.030119663,443,,,,,,,,,
